"","year","Loaded.Imports","Loaded.Exports","Total.TEUs","Empty.Imports","Empty.Exports","Total.Imports","Total.Exports","month","port","norm.exports","month.num","Date","day","Balance"
"966","2007",224795,132851,NA,NA,NA,NA,NA,"Oct","NYC",0.0898915558057599,10,"2007-10-01",2007-10-01,NA
"967","2007",213170,131951,NA,NA,NA,NA,NA,"Nov","NYC",0.0892825848516445,11,"2007-11-01",2007-11-01,NA
"968","2007",209149,135317,NA,NA,NA,NA,NA,"Dec","NYC",0.0915601362200361,12,"2007-12-01",2007-12-01,NA
"969","2008",199718,123021,NA,NA,NA,NA,NA,"Jan","NYC",0.0761155521457209,1,"2008-1-01",2008-01-01,NA
"970","2008",194440,130287,NA,NA,NA,NA,NA,"Feb","NYC",0.080611171608177,2,"2008-2-01",2008-02-01,NA
"971","2008",203279,145569,NA,NA,NA,NA,NA,"Mar","NYC",0.0900664505271494,3,"2008-3-01",2008-03-01,NA
"972","2008",202462,140235,NA,NA,NA,NA,NA,"April","NYC",0.0867661980893927,4,"2008-4-01",2008-04-01,NA
"973","2008",210660,145170,NA,NA,NA,NA,NA,"May","NYC",0.0898195812503094,5,"2008-5-01",2008-05-01,NA
"974","2008",221509,152286,NA,NA,NA,NA,NA,"June","NYC",0.0942223927139534,6,"2008-6-01",2008-06-01,NA
"975","2008",229149,143869,NA,NA,NA,NA,NA,"July","NYC",0.0890146265406128,7,"2008-7-01",2008-07-01,NA
"976","2008",227739,140949,NA,NA,NA,NA,NA,"Aug","NYC",0.0872079641637381,8,"2008-8-01",2008-08-01,NA
"977","2008",238844,144034,NA,NA,NA,NA,NA,"Sep","NYC",0.089116715339306,9,"2008-9-01",2008-09-01,NA
"978","2008",230338,131009,NA,NA,NA,NA,NA,"Oct","NYC",0.081057887442459,10,"2008-10-01",2008-10-01,NA
"979","2008",204080,118296,NA,NA,NA,NA,NA,"Nov","NYC",0.0731921001831411,11,"2008-11-01",2008-11-01,NA
"980","2008",186756,101515,NA,NA,NA,NA,NA,"Dec","NYC",0.0628093599960402,12,"2008-12-01",2008-12-01,NA
"981","2009",176449,96314,NA,NA,NA,NA,NA,"Jan","NYC",0.0691378478642884,1,"2009-1-01",2009-01-01,NA
"982","2009",169909,113233,NA,NA,NA,NA,NA,"Feb","NYC",0.0812829487635958,2,"2009-2-01",2009-02-01,NA
"983","2009",167592,113236,NA,NA,NA,NA,NA,"Mar","NYC",0.0812851022775564,3,"2009-3-01",2009-03-01,NA
"984","2009",170899,110700,NA,NA,NA,NA,NA,"April","NYC",0.0794646651429359,4,"2009-4-01",2009-04-01,NA
"985","2009",182403,122652,NA,NA,NA,NA,NA,"May","NYC",0.0880442647616204,5,"2009-5-01",2009-05-01,NA
"986","2009",186985,117427,NA,NA,NA,NA,NA,"June","NYC",0.0842935612803933,6,"2009-6-01",2009-06-01,NA
"987","2009",207066,114782,NA,NA,NA,NA,NA,"July","NYC",0.0823948798052075,7,"2009-7-01",2009-07-01,NA
"988","2009",209693,121629,NA,NA,NA,NA,NA,"Aug","NYC",0.0873099165010854,8,"2009-8-01",2009-08-01,NA
"989","2009",203622,117160,NA,NA,NA,NA,NA,"Sep","NYC",0.0841018985379076,9,"2009-9-01",2009-09-01,NA
"990","2009",206034,127107,NA,NA,NA,NA,NA,"Oct","NYC",0.0912422329929824,10,"2009-10-01",2009-10-01,NA
"991","2009",191549,124007,NA,NA,NA,NA,NA,"Nov","NYC",0.0890169352337855,11,"2009-11-01",2009-11-01,NA
"992","2009",172834,114825,NA,NA,NA,NA,NA,"Dec","NYC",0.0824257468386415,12,"2009-12-01",2009-12-01,NA
"993","2010",185797,116759,NA,NA,NA,NA,NA,"Jan","NYC",0.076899721272347,1,"2010-1-01",2010-01-01,NA
"994","2010",173911,108455,NA,NA,NA,NA,NA,"Feb","NYC",0.0714305472862254,2,"2010-2-01",2010-02-01,NA
"995","2010",204311,127992,NA,NA,NA,NA,NA,"Mar","NYC",0.0842979909479375,3,"2010-3-01",2010-03-01,NA
"996","2010",197723,132954,NA,NA,NA,NA,NA,"April","NYC",0.0875660595075636,4,"2010-4-01",2010-04-01,NA
"997","2010",222840,134803,NA,NA,NA,NA,NA,"May","NYC",0.0887838464416121,5,"2010-5-01",2010-05-01,NA
"998","2010",222671,126520,NA,NA,NA,NA,NA,"June","NYC",0.0833285034590681,6,"2010-6-01",2010-06-01,NA
"999","2010",251199,128654,NA,NA,NA,NA,NA,"July","NYC",0.0847339968702415,7,"2010-7-01",2010-07-01,NA
"1000","2010",244559,128426,NA,NA,NA,NA,NA,"Aug","NYC",0.0845838316885416,8,"2010-8-01",2010-08-01,NA
"1001","2010",225947,117289,NA,NA,NA,NA,NA,"Sep","NYC",0.0772487894578773,9,"2010-9-01",2010-09-01,NA
"1002","2010",232438,139182,NA,NA,NA,NA,NA,"Oct","NYC",0.0916679399971548,10,"2010-10-01",2010-10-01,NA
"1003","2010",214830,134055,NA,NA,NA,NA,NA,"Nov","NYC",0.0882911992665616,11,"2010-11-01",2010-11-01,NA
"1004","2010",202868,123239,NA,NA,NA,NA,NA,"Dec","NYC",0.0811675738048696,12,"2010-12-01",2010-12-01,NA
"1005","2011",216055,123278,NA,NA,NA,NA,NA,"Jan","NYC",0.0760381553910064,1,"2011-1-01",2011-01-01,NA
"1006","2011",206706,119001,NA,NA,NA,NA,NA,"Feb","NYC",0.0734000919035444,2,"2011-2-01",2011-02-01,NA
"1007","2011",207973,153959,NA,NA,NA,NA,NA,"Mar","NYC",0.0949622671185772,3,"2011-3-01",2011-03-01,NA
"1008","2011",216412,140657,NA,NA,NA,NA,NA,"April","NYC",0.0867575627673453,4,"2011-4-01",2011-04-01,NA
"1009","2011",230054,147933,NA,NA,NA,NA,NA,"May","NYC",0.0912454163878206,5,"2011-5-01",2011-05-01,NA
"1010","2011",221461,131265,NA,NA,NA,NA,NA,"June","NYC",0.0809645554551539,6,"2011-6-01",2011-06-01,NA
"1011","2011",236482,134867,NA,NA,NA,NA,NA,"July","NYC",0.0831862773821676,7,"2011-7-01",2011-07-01,NA
"1012","2011",244589,126531,NA,NA,NA,NA,NA,"Aug","NYC",0.0780446133112107,8,"2011-8-01",2011-08-01,NA
"1013","2011",242771,138158,NA,NA,NA,NA,NA,"Sep","NYC",0.0852161737902194,9,"2011-9-01",2011-09-01,NA
"1014","2011",223892,141546,NA,NA,NA,NA,NA,"Oct","NYC",0.0873059000225133,10,"2011-10-01",2011-10-01,NA
"1015","2011",226040,131470,NA,NA,NA,NA,NA,"Nov","NYC",0.0810909999290677,11,"2011-11-01",2011-11-01,NA
"1016","2011",211256,132600,NA,NA,NA,NA,NA,"Dec","NYC",0.0817879865413736,12,"2011-12-01",2011-12-01,NA
